task,seed,model,scenario,mismatch_rate,feature_set,n,accuracy,balanced_accuracy,f1_macro,roc_auc
KIRC_grade_binary,42,extra_trees,test_misaligned,0.75,multiomics_core,152.0,0.6381578947368421,0.6179971988795518,0.6126581105499699,0.6432072829131653
KIRC_grade_binary,42,extra_trees,train_misaligned,1.0,multiomics_core,152.0,0.7302631578947368,0.72093837535014,0.7227634681258064,0.7556022408963585
KIRC_grade_binary,42,extra_trees,test_misaligned,1.0,multiomics_core,152.0,0.5789473684210527,0.5602240896358543,0.5539251650770359,0.625
KIRC_grade_binary,43,logistic_l2,mrna_only,0.0,mrna,152.0,0.631578947368421,0.6358543417366946,0.6313236313236313,0.6773459383753502
KIRC_grade_binary,43,logistic_l2,train_misaligned,0.0,multiomics_core,152.0,0.618421052631579,0.6211484593837535,0.6178255592162303,0.6864495798319328
KIRC_grade_binary,43,logistic_l2,test_misaligned,0.0,multiomics_core,152.0,0.618421052631579,0.6211484593837535,0.6178255592162303,0.6864495798319328
KIRC_grade_binary,43,logistic_l2,train_misaligned,0.1,multiomics_core,152.0,0.6052631578947368,0.6092436974789917,0.6049896049896051,0.6663165266106442
KIRC_grade_binary,43,logistic_l2,test_misaligned,0.1,multiomics_core,152.0,0.631578947368421,0.634453781512605,0.6310039882087741,0.6878501400560224
KIRC_grade_binary,43,logistic_l2,train_misaligned,0.25,multiomics_core,152.0,0.631578947368421,0.6330532212885154,0.6305555555555555,0.7050070028011204
KIRC_grade_binary,43,logistic_l2,test_misaligned,0.25,multiomics_core,152.0,0.6052631578947368,0.6064425770308124,0.6041666666666667,0.6596638655462186
KIRC_grade_binary,43,logistic_l2,train_misaligned,0.5,multiomics_core,152.0,0.6381578947368421,0.6390056022408963,0.6368848542761587,0.7144607843137255
KIRC_grade_binary,43,logistic_l2,test_misaligned,0.5,multiomics_core,152.0,0.5986842105263158,0.5948879551820728,0.5947375322348005,0.6474089635854342
KIRC_grade_binary,43,logistic_l2,train_misaligned,0.75,multiomics_core,152.0,0.5986842105263158,0.6004901960784315,0.597831273042724,0.618172268907563
KIRC_grade_binary,43,logistic_l2,test_misaligned,0.75,multiomics_core,152.0,0.5131578947368421,0.5119047619047619,0.5110415579899148,0.5605742296918768
KIRC_grade_binary,43,logistic_l2,train_misaligned,1.0,multiomics_core,152.0,0.625,0.6214985994397759,0.6213121202849774,0.6545868347338936
KIRC_grade_binary,43,logistic_l2,test_misaligned,1.0,multiomics_core,152.0,0.5592105263157895,0.5577731092436975,0.5568898751250925,0.5693277310924371
KIRC_grade_binary,43,extra_trees,mrna_only,0.0,mrna,152.0,0.7302631578947368,0.72093837535014,0.7227634681258064,0.7844887955182073
KIRC_grade_binary,43,extra_trees,train_misaligned,0.0,multiomics_core,152.0,0.7171052631578947,0.7090336134453781,0.7104761904761905,0.7720588235294118
KIRC_grade_binary,43,extra_trees,test_misaligned,0.0,multiomics_core,152.0,0.7171052631578947,0.7090336134453781,0.7104761904761905,0.7720588235294118
KIRC_grade_binary,43,extra_trees,train_misaligned,0.1,multiomics_core,152.0,0.75,0.738795518207283,0.7412186379928316,0.7762605042016807
KIRC_grade_binary,43,extra_trees,test_misaligned,0.1,multiomics_core,152.0,0.7105263157894737,0.7030812324929971,0.7043324491600353,0.7823879551820728
KIRC_grade_binary,43,extra_trees,train_misaligned,0.25,multiomics_core,152.0,0.7171052631578947,0.7104341736694678,0.711600405948021,0.7722338935574229
KIRC_grade_binary,43,extra_trees,test_misaligned,0.25,multiomics_core,152.0,0.6710526315789473,0.6589635854341737,0.6594982078853047,0.7440476190476191
KIRC_grade_binary,43,extra_trees,train_misaligned,0.5,multiomics_core,152.0,0.6842105263157895,0.6736694677871149,0.6746923488496522,0.7701330532212884
KIRC_grade_binary,43,extra_trees,test_misaligned,0.5,multiomics_core,152.0,0.6513157894736842,0.6383053221288515,0.6381440057494497,0.7191876750700279
KIRC_grade_binary,43,extra_trees,train_misaligned,0.75,multiomics_core,152.0,0.6776315789473685,0.6677170868347339,0.6686685350771832,0.7662815126050421
KIRC_grade_binary,43,extra_trees,test_misaligned,0.75,multiomics_core,152.0,0.6513157894736842,0.6383053221288515,0.6381440057494497,0.6822478991596639
KIRC_grade_binary,43,extra_trees,train_misaligned,1.0,multiomics_core,152.0,0.6513157894736842,0.6411064425770308,0.6416210685528716,0.7256652661064426
KIRC_grade_binary,43,extra_trees,test_misaligned,1.0,multiomics_core,152.0,0.5921052631578947,0.5679271708683473,0.5547996976568406,0.6300770308123249
KIRC_grade_binary,44,logistic_l2,mrna_only,0.0,mrna,152.0,0.625,0.6186974789915967,0.6190476190476191,0.704656862745098
KIRC_grade_binary,44,logistic_l2,train_misaligned,0.0,multiomics_core,152.0,0.6710526315789473,0.6715686274509804,0.66962267431751,0.7442226890756303
KIRC_grade_binary,44,logistic_l2,test_misaligned,0.0,multiomics_core,152.0,0.6710526315789473,0.6715686274509804,0.66962267431751,0.7442226890756303
KIRC_grade_binary,44,logistic_l2,train_misaligned,0.1,multiomics_core,152.0,0.6907894736842105,0.6908263305322129,0.689161554192229,0.7557773109243697
KIRC_grade_binary,44,logistic_l2,test_misaligned,0.1,multiomics_core,152.0,0.6644736842105263,0.6642156862745098,0.6627072183788018,0.7277661064425771
KIRC_grade_binary,44,logistic_l2,train_misaligned,0.25,multiomics_core,152.0,0.631578947368421,0.6400560224089635,0.6315151515151516,0.7048319327731093
KIRC_grade_binary,44,logistic_l2,test_misaligned,0.25,multiomics_core,152.0,0.6710526315789473,0.6701680672268908,0.6689895470383276,0.7312675070028012
KIRC_grade_binary,44,logistic_l2,train_misaligned,0.5,multiomics_core,152.0,0.6578947368421053,0.6582633053221288,0.6564075812902104,0.7647058823529411
KIRC_grade_binary,44,logistic_l2,test_misaligned,0.5,multiomics_core,152.0,0.6578947368421053,0.6582633053221288,0.6564075812902104,0.7148109243697479
KIRC_grade_binary,44,logistic_l2,train_misaligned,0.75,multiomics_core,152.0,0.618421052631579,0.6197478991596639,0.617361111111111,0.6860994397759104
KIRC_grade_binary,44,logistic_l2,test_misaligned,0.75,multiomics_core,152.0,0.6513157894736842,0.648109243697479,0.6478867083351545,0.7148109243697479
KIRC_grade_binary,44,logistic_l2,train_misaligned,1.0,multiomics_core,152.0,0.625,0.6228991596638656,0.6222367560497057,0.6643907563025211
KIRC_grade_binary,44,logistic_l2,test_misaligned,1.0,multiomics_core,152.0,0.6118421052631579,0.6025910364145658,0.6027464008859358,0.5996148459383753
KIRC_grade_binary,44,extra_trees,mrna_only,0.0,mrna,152.0,0.7171052631578947,0.717436974789916,0.7156158900056564,0.781687675070028
KIRC_grade_binary,44,extra_trees,train_misaligned,0.0,multiomics_core,152.0,0.7697368421052632,0.7678571428571428,0.7674723545609511,0.789390756302521
KIRC_grade_binary,44,extra_trees,test_misaligned,0.0,multiomics_core,152.0,0.7697368421052632,0.7678571428571428,0.7674723545609511,0.789390756302521
KIRC_grade_binary,44,extra_trees,train_misaligned,0.1,multiomics_core,152.0,0.7697368421052632,0.7692577030812324,0.7680401133638544,0.8163515406162465
KIRC_grade_binary,44,extra_trees,test_misaligned,0.1,multiomics_core,152.0,0.7697368421052632,0.7650560224089635,0.7660818713450293,0.7858893557422969
KIRC_grade_binary,44,extra_trees,train_misaligned,0.25,multiomics_core,152.0,0.743421052631579,0.7440476190476191,0.7420702258190837,0.7909663865546218
KIRC_grade_binary,44,extra_trees,test_misaligned,0.25,multiomics_core,152.0,0.756578947368421,0.7531512605042017,0.7534955073416612,0.7883403361344538
KIRC_grade_binary,44,extra_trees,train_misaligned,0.5,multiomics_core,152.0,0.7631578947368421,0.7619047619047619,0.7611314824515453,0.8042717086834734
KIRC_grade_binary,44,extra_trees,test_misaligned,0.5,multiomics_core,152.0,0.743421052631579,0.7370448179271709,0.7384282751621585,0.7787114845938375
KIRC_grade_binary,44,extra_trees,train_misaligned,0.75,multiomics_core,152.0,0.7631578947368421,0.7619047619047619,0.7611314824515453,0.8042717086834734
KIRC_grade_binary,44,extra_trees,test_misaligned,0.75,multiomics_core,152.0,0.6973684210526315,0.6869747899159664,0.68824683431425,0.719187675070028
KIRC_grade_binary,44,extra_trees,train_misaligned,1.0,multiomics_core,152.0,0.6973684210526315,0.6981792717086834,0.6960528603721092,0.7468487394957983
KIRC_grade_binary,44,extra_trees,test_misaligned,1.0,multiomics_core,152.0,0.5921052631578947,0.5735294117647058,0.5678650036683786,0.6533613445378151
PRAD_pathologic_T_stage,42,logistic_l2,mrna_only,0.0,mrna,147.0,0.6666666666666666,0.668956043956044,0.6590295857988165,0.7136970172684458
PRAD_pathologic_T_stage,42,logistic_l2,train_misaligned,0.0,multiomics_core,147.0,0.6870748299319728,0.661401098901099,0.6633811230585425,0.7521585557299844
PRAD_pathologic_T_stage,42,logistic_l2,test_misaligned,0.0,multiomics_core,147.0,0.6870748299319728,0.661401098901099,0.6633811230585425,0.7521585557299844
PRAD_pathologic_T_stage,42,logistic_l2,train_misaligned,0.1,multiomics_core,147.0,0.6938775510204082,0.6737637362637363,0.6743464776251662,0.7445054945054944
PRAD_pathologic_T_stage,42,logistic_l2,test_misaligned,0.1,multiomics_core,147.0,0.6530612244897959,0.6270604395604396,0.6282172080337218,0.7219387755102041
PRAD_pathologic_T_stage,42,logistic_l2,train_misaligned,0.25,multiomics_core,147.0,0.673469387755102,0.6435439560439561,0.6459253311922922,0.7399921507064363
PRAD_pathologic_T_stage,42,logistic_l2,test_misaligned,0.25,multiomics_core,147.0,0.6530612244897959,0.6236263736263736,0.6253186066270178,0.7101648351648351
PRAD_pathologic_T_stage,42,logistic_l2,train_misaligned,0.5,multiomics_core,147.0,0.6938775510204082,0.6668956043956045,0.669398770553251,0.7808084772370487
PRAD_pathologic_T_stage,42,logistic_l2,test_misaligned,0.5,multiomics_core,147.0,0.6666666666666666,0.6311813186813187,0.6338636710211966,0.7223312401883829
PRAD_pathologic_T_stage,42,logistic_l2,train_misaligned,0.75,multiomics_core,147.0,0.6462585034013606,0.625,0.625,0.7009419152276294
PRAD_pathologic_T_stage,42,logistic_l2,test_misaligned,0.75,multiomics_core,147.0,0.6054421768707483,0.5576923076923077,0.5561224489795918,0.6475667189952904
PRAD_pathologic_T_stage,42,logistic_l2,train_misaligned,1.0,multiomics_core,147.0,0.6122448979591837,0.5769230769230769,0.5777777777777777,0.6575745682888541
PRAD_pathologic_T_stage,42,logistic_l2,test_misaligned,1.0,multiomics_core,147.0,0.7006802721088435,0.6552197802197802,0.6597222222222222,0.6652276295133438
PRAD_pathologic_T_stage,42,extra_trees,mrna_only,0.0,mrna,147.0,0.6802721088435374,0.6284340659340659,0.630396405071417,0.7348901098901098
PRAD_pathologic_T_stage,42,extra_trees,train_misaligned,0.0,multiomics_core,147.0,0.7074829931972789,0.6607142857142857,0.6656440095212907,0.7874803767660911
PRAD_pathologic_T_stage,42,extra_trees,test_misaligned,0.0,multiomics_core,147.0,0.7074829931972789,0.6607142857142857,0.6656440095212907,0.7874803767660911
PRAD_pathologic_T_stage,42,extra_trees,train_misaligned,0.1,multiomics_core,147.0,0.7210884353741497,0.6648351648351648,0.6696629213483146,0.7763932496075353
PRAD_pathologic_T_stage,42,extra_trees,test_misaligned,0.1,multiomics_core,147.0,0.7074829931972789,0.6538461538461539,0.6578249336870027,0.7879709576138147
PRAD_pathologic_T_stage,42,extra_trees,train_misaligned,0.25,multiomics_core,147.0,0.6870748299319728,0.6339285714285714,0.6361386138613861,0.7641287284144427
PRAD_pathologic_T_stage,42,extra_trees,test_misaligned,0.25,multiomics_core,147.0,0.6870748299319728,0.6339285714285714,0.6361386138613861,0.7284144427001571
PRAD_pathologic_T_stage,42,extra_trees,train_misaligned,0.5,multiomics_core,147.0,0.7414965986394558,0.695054945054945,0.7028723404255319,0.7668759811616954
PRAD_pathologic_T_stage,42,extra_trees,test_misaligned,0.5,multiomics_core,147.0,0.7074829931972789,0.6504120879120878,0.6535489175116471,0.7093799058084772
PRAD_pathologic_T_stage,42,extra_trees,train_misaligned,0.75,multiomics_core,147.0,0.6938775510204082,0.6428571428571428,0.6461242176215696,0.7539246467817895
PRAD_pathologic_T_stage,42,extra_trees,test_misaligned,0.75,multiomics_core,147.0,0.6394557823129252,0.5748626373626373,0.5673829751790771,0.6214678178963894
PRAD_pathologic_T_stage,42,extra_trees,train_misaligned,1.0,multiomics_core,147.0,0.7142857142857143,0.6627747252747253,0.6677787343951787,0.7184065934065934
PRAD_pathologic_T_stage,42,extra_trees,test_misaligned,1.0,multiomics_core,147.0,0.6666666666666666,0.5968406593406593,0.5887055330326043,0.6102825745682889
PRAD_pathologic_T_stage,43,logistic_l2,mrna_only,0.0,mrna,147.0,0.5986394557823129,0.5796703296703296,0.5786737915958222,0.640894819466248
PRAD_pathologic_T_stage,43,logistic_l2,train_misaligned,0.0,multiomics_core,147.0,0.6190476190476191,0.6167582417582418,0.6094876660341555,0.6946624803767661
PRAD_pathologic_T_stage,43,logistic_l2,test_misaligned,0.0,multiomics_core,147.0,0.6190476190476191,0.6167582417582418,0.6094876660341555,0.6946624803767661
PRAD_pathologic_T_stage,43,logistic_l2,train_misaligned,0.1,multiomics_core,147.0,0.6462585034013606,0.6456043956043956,0.6373814041745731,0.6917189952904239
PRAD_pathologic_T_stage,43,logistic_l2,test_misaligned,0.1,multiomics_core,147.0,0.6054421768707483,0.5989010989010989,0.5936904308044224,0.680729984301413
PRAD_pathologic_T_stage,43,logistic_l2,train_misaligned,0.25,multiomics_core,147.0,0.5986394557823129,0.5831043956043956,0.5811965811965811,0.6314756671899528
PRAD_pathologic_T_stage,43,logistic_l2,test_misaligned,0.25,multiomics_core,147.0,0.6530612244897959,0.654532967032967,0.645112426035503,0.7115384615384616
PRAD_pathologic_T_stage,43,logistic_l2,train_misaligned,0.5,multiomics_core,147.0,0.6258503401360545,0.6050824175824177,0.6047034664841344,0.672684458398744
PRAD_pathologic_T_stage,43,logistic_l2,test_misaligned,0.5,multiomics_core,147.0,0.5986394557823129,0.5762362637362637,0.5759546276829806,0.6251962323390894
PRAD_pathologic_T_stage,43,logistic_l2,train_misaligned,0.75,multiomics_core,147.0,0.6190476190476191,0.603021978021978,0.6013173188686556,0.6299058084772371
PRAD_pathologic_T_stage,43,logistic_l2,test_misaligned,0.75,multiomics_core,147.0,0.6122448979591837,0.6009615384615385,0.5976470588235294,0.6516875981161695
PRAD_pathologic_T_stage,43,logistic_l2,train_misaligned,1.0,multiomics_core,147.0,0.6258503401360545,0.6222527472527473,0.6156040507773499,0.6783751962323391
PRAD_pathologic_T_stage,43,logistic_l2,test_misaligned,1.0,multiomics_core,147.0,0.6394557823129252,0.6195054945054945,0.6190778858847112,0.6434458398744113
PRAD_pathologic_T_stage,43,extra_trees,mrna_only,0.0,mrna,147.0,0.6938775510204082,0.6565934065934066,0.6606474118914483,0.7370486656200942
PRAD_pathologic_T_stage,43,extra_trees,train_misaligned,0.0,multiomics_core,147.0,0.673469387755102,0.6401098901098901,0.642914979757085,0.7496075353218211
PRAD_pathologic_T_stage,43,extra_trees,test_misaligned,0.0,multiomics_core,147.0,0.673469387755102,0.6401098901098901,0.642914979757085,0.7496075353218211
PRAD_pathologic_T_stage,43,extra_trees,train_misaligned,0.1,multiomics_core,147.0,0.6938775510204082,0.6668956043956045,0.669398770553251,0.7645211930926218
PRAD_pathologic_T_stage,43,extra_trees,test_misaligned,0.1,multiomics_core,147.0,0.6666666666666666,0.6311813186813187,0.6338636710211966,0.7103610675039247
PRAD_pathologic_T_stage,43,extra_trees,train_misaligned,0.25,multiomics_core,147.0,0.6598639455782312,0.6222527472527473,0.6246936274509804,0.7374411302982731
PRAD_pathologic_T_stage,43,extra_trees,test_misaligned,0.25,multiomics_core,147.0,0.6462585034013606,0.6078296703296704,0.6096813725490196,0.7056514913657771
PRAD_pathologic_T_stage,43,extra_trees,train_misaligned,0.5,multiomics_core,147.0,0.6802721088435374,0.6456043956043955,0.6488080109795151,0.7643249607535322
PRAD_pathologic_T_stage,43,extra_trees,test_misaligned,0.5,multiomics_core,147.0,0.6326530612244898,0.5899725274725275,0.5908247422680413,0.6664050235478807
PRAD_pathologic_T_stage,43,extra_trees,train_misaligned,0.75,multiomics_core,147.0,0.7006802721088435,0.6517857142857143,0.6559574468085106,0.7172291993720566
PRAD_pathologic_T_stage,43,extra_trees,test_misaligned,0.75,multiomics_core,147.0,0.6054421768707483,0.5611263736263736,0.5605154639175257,0.6110675039246467
PRAD_pathologic_T_stage,43,extra_trees,train_misaligned,1.0,multiomics_core,147.0,0.7006802721088435,0.6586538461538461,0.6632653061224489,0.7348901098901099
PRAD_pathologic_T_stage,43,extra_trees,test_misaligned,1.0,multiomics_core,147.0,0.6870748299319728,0.6339285714285714,0.6361386138613861,0.6510989010989011
PRAD_pathologic_T_stage,44,logistic_l2,mrna_only,0.0,mrna,147.0,0.5578231292517006,0.5673076923076923,0.5537757437070938,0.6067503924646781
PRAD_pathologic_T_stage,44,logistic_l2,train_misaligned,0.0,multiomics_core,147.0,0.6054421768707483,0.595467032967033,0.5916666666666667,0.6634615384615384
PRAD_pathologic_T_stage,44,logistic_l2,test_misaligned,0.0,multiomics_core,147.0,0.6054421768707483,0.595467032967033,0.5916666666666667,0.6634615384615384
PRAD_pathologic_T_stage,44,logistic_l2,train_misaligned,0.1,multiomics_core,147.0,0.5986394557823129,0.5865384615384615,0.5835294117647059,0.6589481946624803
PRAD_pathologic_T_stage,44,logistic_l2,test_misaligned,0.1,multiomics_core,147.0,0.5782312925170068,0.5666208791208791,0.5635057471264368,0.6120486656200942
PRAD_pathologic_T_stage,44,logistic_l2,train_misaligned,0.25,multiomics_core,147.0,0.6394557823129252,0.6401098901098901,0.6311952662721894,0.6503139717425431
PRAD_pathologic_T_stage,44,logistic_l2,test_misaligned,0.25,multiomics_core,147.0,0.5850340136054422,0.5652472527472527,0.5643915472431382,0.6124411302982732
PRAD_pathologic_T_stage,44,logistic_l2,train_misaligned,0.5,multiomics_core,147.0,0.5238095238095238,0.5398351648351648,0.5220178372352285,0.59850863422292
PRAD_pathologic_T_stage,44,logistic_l2,test_misaligned,0.5,multiomics_core,147.0,0.6462585034013606,0.6284340659340659,0.6274853801169591,0.6915227629513344
PRAD_pathologic_T_stage,44,logistic_l2,train_misaligned,0.75,multiomics_core,147.0,0.6462585034013606,0.6353021978021978,0.6319337442218798,0.6348116169544742
PRAD_pathologic_T_stage,44,logistic_l2,test_misaligned,0.75,multiomics_core,147.0,0.5986394557823129,0.5865384615384615,0.5835294117647059,0.5979199372056515
PRAD_pathologic_T_stage,44,logistic_l2,train_misaligned,1.0,multiomics_core,147.0,0.6122448979591837,0.6009615384615385,0.5976470588235294,0.6499215070643641
PRAD_pathologic_T_stage,44,logistic_l2,test_misaligned,1.0,multiomics_core,147.0,0.5714285714285714,0.5473901098901099,0.5472057888818267,0.5633830455259027
PRAD_pathologic_T_stage,44,extra_trees,mrna_only,0.0,mrna,147.0,0.6530612244897959,0.6339285714285714,0.6334523052852883,0.7221350078492936
PRAD_pathologic_T_stage,44,extra_trees,train_misaligned,0.0,multiomics_core,147.0,0.6802721088435374,0.6696428571428572,0.6663769375633782,0.7441130298273155
PRAD_pathologic_T_stage,44,extra_trees,test_misaligned,0.0,multiomics_core,147.0,0.6802721088435374,0.6696428571428572,0.6663769375633782,0.7441130298273155
PRAD_pathologic_T_stage,44,extra_trees,train_misaligned,0.1,multiomics_core,147.0,0.6938775510204082,0.6806318681318682,0.6786495020646102,0.7547095761381475
PRAD_pathologic_T_stage,44,extra_trees,test_misaligned,0.1,multiomics_core,147.0,0.6870748299319728,0.6717032967032968,0.67046783625731,0.7252747252747251
PRAD_pathologic_T_stage,44,extra_trees,train_misaligned,0.25,multiomics_core,147.0,0.7210884353741497,0.7094780219780219,0.7072139907699782,0.7423469387755102
PRAD_pathologic_T_stage,44,extra_trees,test_misaligned,0.25,multiomics_core,147.0,0.6530612244897959,0.6339285714285714,0.6334523052852883,0.6989795918367346
PRAD_pathologic_T_stage,44,extra_trees,train_misaligned,0.5,multiomics_core,147.0,0.6462585034013606,0.6146978021978022,0.61641910879165,0.7227237048665619
PRAD_pathologic_T_stage,44,extra_trees,test_misaligned,0.5,multiomics_core,147.0,0.6598639455782312,0.635989010989011,0.6368577075098814,0.7356750392464678
PRAD_pathologic_T_stage,44,extra_trees,train_misaligned,0.75,multiomics_core,147.0,0.6666666666666666,0.6380494505494505,0.6400119946024289,0.7146781789638932
PRAD_pathologic_T_stage,44,extra_trees,test_misaligned,0.75,multiomics_core,147.0,0.6258503401360545,0.5947802197802198,0.5959318306761957,0.6067503924646781
PRAD_pathologic_T_stage,44,extra_trees,train_misaligned,1.0,multiomics_core,147.0,0.6530612244897959,0.5927197802197802,0.5890929021649767,0.6972135007849294
PRAD_pathologic_T_stage,44,extra_trees,test_misaligned,1.0,multiomics_core,147.0,0.6054421768707483,0.5576923076923077,0.5561224489795918,0.5861459968602826
